angle1,angle2,mmfff
160,120,119.49467031594338
160,125,119.23680475182235
160,130,119.33152554982874
160,135,119.95132475589432
160,140,121.33179593344181
160,145,123.806148254112
160,150,127.8637756196311
160,155,134.26330289568736
160,160,144.30639849833207
160,165,160.57093856651517
160,170,188.90026727056255
160,175,243.69096038245485
160,180,360.22421273111377
160,185,610.5743485817391
160,190,1058.7388863261976
160,195,1508.6228616964793
160,200,1465.7726512315016
160,205,982.6951471117752
160,210,553.5540213530825
160,215,324.5153613052059
160,220,220.97522387329653
160,225,174.29785971957725
160,230,151.73986637132418
160,235,139.85746528042316
160,240,133.15495072577116
160,245,129.23351063023193
160,250,126.92042803091915
160,255,125.56370779037327
160,260,124.76806838485024
160,265,124.28711642231954
160,270,123.96771509138465
160,275,123.71727161212331
160,280,123.48560909502112
160,285,123.25642336118133
160,290,123.04491353166239
160,295,122.90011437986895
160,300,122.91215792022746
160,305,123.22596749522529
160,310,124.06377924061667
160,315,125.75956393974441
160,320,128.81002135787992
160,325,133.95406140821703
160,330,142.31734942445718
160,335,155.72042341990226
160,340,177.39788937857833
160,345,213.79782591542573
160,350,279.3513997463532
160,355,409.1044181616321
165,0,1406.920038935553
165,5,2807.234450416436
165,10,4526.714859449075
165,15,4730.470026067469
165,20,3116.2559299236664
165,25,1567.0152543060915
165,30,756.5074708900473
165,35,408.2159106401505
165,40,260.9622816331812
165,45,194.85399294845487
165,50,162.62796177172467
165,55,145.6825254782071
165,60,136.2623570518731
165,65,130.84749778796547
165,70,127.67558583194064
165,75,125.7764505176766
165,80,124.58049140920586
165,85,123.74797701845452
165,90,123.08203806004273
165,95,122.47712159082694
165,100,121.88765514147393
165,105,121.31015641628507
165,110,120.77409136087351
165,115,120.33839675000715
165,120,120.09222800055797
165,125,120.15999349527426
165,130,120.7123343646719
165,135,121.98670041978343
165,140,124.32339678386656
165,145,128.22764190240358
165,150,134.49161311324752
165,155,144.4924070956461
165,160,160.9974433295464
165,165,190.41095829444225
165,170,249.13936141630205
165,175,380.64892755822825
165,180,689.0631157007069
165,185,1325.63079449225
165,190,2125.912435004019
165,195,2222.4081147319685
165,200,1471.0719371690132
165,205,766.0945294341454
165,210,406.27202034013186
165,215,253.9055071744192
165,220,189.18465220432194
165,225,159.26171691664533
165,230,143.91510588840833
165,235,135.35194189730754
165,240,130.33919142395945
165,245,127.36739760368064
165,250,125.62571470495833
165,255,124.62814553625284
165,260,124.06910393462425
165,265,123.75454045801442
165,270,123.56224197312287
165,275,123.41913161194599
165,280,123.28983471724007
165,285,123.17251048947958
165,290,123.09990929551782
165,295,123.14550989721707
165,300,123.43615392069105
165,305,124.17381097336525
165,310,125.66998685157634
165,315,128.3978029420389
165,320,133.0741168601102
165,325,140.81054118292798
165,330,153.43938537631496
165,335,174.2796523495572
165,340,210.0586919675101
165,345,276.07444154812686
165,350,410.50683252102453
165,355,711.653743734623
170,0,3089.989669081729
170,5,5434.977324425535
170,10,6127.833479242954
170,15,4136.111385501171
170,20,2030.3484640089357
170,25,935.2322546269003
170,30,479.17639985671633
170,35,292.4017814873039
170,40,210.50949630095525
170,45,171.13010112776107
170,50,150.52736167953387
170,55,139.06539832510103
170,60,132.4587194679873
170,65,128.59364849373145
170,70,126.31579724944746
170,75,124.94500923130781
170,80,124.0685829486352
170,85,123.43953181071173
170,90,122.91728257541484
170,95,122.43114441064598
170,100,121.95888854273919
170,105,121.51537593257459
170,110,121.14774156679776
170,115,120.93537085272214
170,120,120.9945691910356
170,125,121.48952910226653
170,130,122.65316236865414
170,135,124.82358528136929
170,140,128.50707814248827
170,145,134.50263246819725
170,150,144.20771659037038
170,155,160.45154998551558
170,160,189.85804441713015
170,165,249.79168897548644
170,170,388.53335701229514
170,175,734.0450208506072
170,180,1526.8716912045372
170,185,2715.9764509205
170,190,3076.1414902596493
170,195,2052.4527205901168
170,200,1012.5640505661408
170,205,496.2896046648776
170,210,288.51318823373333
170,215,204.36761845944721
170,220,166.82582287521868
170,225,147.97637789513357
170,230,137.54455065754738
170,235,131.42875289866907
170,240,127.77905379187679
170,245,125.62923344710015
170,250,124.4071970899679
170,255,123.75149314858365
170,260,123.42898323658052
170,265,123.28876377687354
170,270,123.23533738761041
170,275,123.21443957422998
170,280,123.20707766182181
170,285,123.22926997400535
170,290,123.33695930008099
170,295,123.63733058873474
170,300,124.3092522582732
170,305,125.63667814071233
170,310,128.06024845056416
170,315,132.25906758406683
170,320,139.30106905669686
170,325,150.97010614328786
170,330,170.5421094900414
170,335,204.74093290174542
170,340,269.0259300857443
170,345,402.60497381928536
170,350,710.1076157734874
170,355,1454.502713491762
175,0,5919.314067086636
175,5,7168.122699811459
175,10,5025.706965519968
175,15,2457.8863586876437
175,20,1102.2559621383439
175,25,545.8372482174032
175,30,322.28613912491346
175,35,225.65500798075615
175,40,179.50138013357002
175,45,155.36059019632887
175,50,141.8760288918799
175,55,134.05904144246801
175,60,129.4700232148485
175,65,126.78201928688176
175,70,125.21014592913998
175,75,124.27128837313043
175,80,123.66893337892007
175,85,123.22708524778872
175,90,122.84909474478363
175,95,122.4928871024011
175,100,122.157337270143
175,105,121.87601181682088
175,110,121.71620366034922
175,115,121.78295124293601
175,120,122.22953628785787
175,125,123.27791220218617
175,130,125.2546116366492
175,135,128.65244168539556
175,140,134.25169881124722
175,145,143.4175621651947
175,150,158.9148755182095
175,155,187.23631151875585
175,160,245.56012474787306
175,165,382.8063098455051
175,170,736.1987829369156
175,175,1604.1915991913647
175,180,3084.562403198238
175,185,3777.879500972529
175,190,2595.865749700929
175,195,1249.6111947357135
175,200,581.7811237628242
175,205,320.76057916125546
175,210,218.3492847923973
175,215,173.76359929761128
175,220,151.69304733320317
175,225,139.53287743210316
175,230,132.38236330877368
175,235,128.0830371574786
175,240,125.53050897195638
175,245,124.0777401388892
175,250,123.3148029682273
175,255,122.97404567536596
175,260,122.87861485953988
175,265,122.91226174614971
175,270,123.00284741798967
175,275,123.11476598465342
175,280,123.2474229048064
175,285,123.43890429525447
175,290,123.77582138023469
175,295,124.41199498137212
175,300,125.60000740289212
175,305,127.7410074097334
175,310,131.46392521045703
175,315,137.76988336611964
175,320,148.346392537947
175,325,166.3189579506
175,330,198.15302609032418
175,335,258.80209377066643
175,340,386.45566366938493
175,345,684.817918586321
175,350,1426.9486243143801
175,355,3151.7617558254565
180,0,7543.068532507067
180,5,5566.356517697645
180,10,2772.8900249320122
180,15,1236.26045440785
180,20,602.0566141852489
180,25,348.5693793558973
180,30,239.49188239306633
180,35,187.38704903653525
180,40,160.01011951232698
180,45,144.60722241586203
180,50,135.60479062045408
180,55,130.28368436591964
180,60,127.1649413880962
180,65,125.36936940240908
180,70,124.3488061645121
180,75,123.75959996787557
180,80,123.39106303072593
180,85,123.12048238907994
180,90,122.88536258794895
180,95,122.66762923446869
180,100,122.48587400734128
180,105,122.39330655049825
180,110,122.48085562593181
180,115,122.8867273631167
180,120,123.81570985528406
180,125,125.57348090868207
180,130,128.6252156973746
180,135,133.7086122219722
180,140,142.1083556537842
180,145,156.40879648978012
180,150,182.64413747638173
180,155,236.724227615554
180,160,364.0894412015294
180,165,694.8269844481238
180,170,1532.8439328187835
180,175,3082.9571395402777
180,180,4042.827808727105
180,185,2922.2483081476744
180,190,1419.9778736042074
180,195,647.8841981031624
180,200,346.52804755506037
180,205,229.74256868119824
180,210,179.49243706463852
180,215,154.7738662580143
180,220,141.15583519883424
180,225,133.1078863286744
180,230,128.227897497185
180,235,125.30282351181636
180,240,123.62730269285987
180,245,122.75354552917571
180,250,122.38621197591601
180,255,122.32679900030922
180,260,122.4410299528397
180,265,122.64064557896575
180,270,122.87453153793612
180,275,123.12608268685742
180,280,123.41567407923904
180,285,123.80895805557225
180,290,124.43347880274852
180,295,125.50766338301453
180,300,127.38764966192217
180,305,130.6421324126839
180,310,136.18694103046096
180,315,145.5753292105452
180,320,161.69476244380917
180,325,190.5334746997422
180,330,245.9444908233602
180,335,363.2568870748478
180,340,638.6411223789244
180,345,1330.1105910827414
180,350,2984.518031233575
180,355,5847.619471111042
185,0,5609.275453641018
185,5,2913.8366880471126
185,10,1319.941734086458
185,15,642.9763257360869
185,20,369.65043243098324
185,25,251.40011177170507
185,30,194.52435807193643
185,35,164.36343277386328
185,40,147.2157498305618
185,45,137.0866714299931
185,50,131.04198448626087
185,55,127.4788541978705
185,60,125.43791818394851
185,65,124.31362696600144
185,70,123.71912000609292
185,75,123.41075170520345
185,80,123.24029727105214
185,85,123.12474341275507
185,90,123.02850438410266
185,95,122.9541700482722
185,100,122.93927267584624
185,105,123.05824621042582
185,110,123.43061330787003
185,115,124.23844354511661
185,120,125.75802699771452
185,125,128.4138448873852
185,130,132.8797331697586
185,135,140.3188108822794
185,140,153.03795018718841
185,145,176.34339637218264
185,150,224.00629721438258
185,155,334.73849580317136
185,160,618.2267224755662
185,165,1334.7687703017516
185,170,2711.161308858554
185,175,3747.181440088746
185,180,2902.6547845377013
185,185,1475.5709292727702
185,190,682.1171852517924
185,195,362.5482217141446
185,200,237.51688210299895
185,205,183.60523831506194
185,210,157.02887111683881
185,215,142.31778311106532
185,220,133.55847677609455
185,225,128.19517743276097
185,230,124.94494166037134
185,235,123.06448832719202
185,240,122.08081030314679
185,245,121.67915929371358
185,250,121.64478341032337
185,255,121.8289025558622
185,260,122.12948034415501
185,265,122.48146824144169
185,270,122.85326929788395
185,275,123.2481076700582
185,280,123.71077121948828
185,285,124.34195540051417
185,290,125.32413048420158
185,295,126.96434346347837
185,300,129.76311335346196
185,305,134.53626213091445
185,310,142.67315414085942
185,315,156.7544463898013
185,320,182.114601843086
185,325,231.0169406148504
185,330,334.42850621940374
185,335,575.7345349845633
185,340,1177.7761046984517
185,345,2625.955754250507
185,350,5245.527903051876
185,355,7133.673075106412
190,0,2849.682653912069
190,5,1341.8061581512418
190,10,665.0417889989412
190,15,384.2761421708821
190,20,260.8722501182196
190,25,200.70467965022522
190,30,168.3473921038583
190,35,149.69201076812377
190,40,138.52477189209105
190,45,131.77820641928818
190,50,127.76143314361607
190,55,125.45259177496166
190,60,124.1984230444915
190,65,123.57416321689705
190,70,123.30588189070934
190,75,123.22102652024559
190,80,123.21643877527423
190,85,123.23887498334047
190,90,123.27432223753053
190,95,123.34353084203669
190,100,123.5026802645468
190,105,123.8498635184336
190,110,124.54007205836771
190,115,125.81326743825184
190,120,128.04244163468206
190,125,131.82062454144565
190,130,138.1589396581495
190,135,149.01902132041263
190,140,168.80121046555593
190,145,208.60898488639918
190,150,298.642204043241
190,155,521.4262020440763
190,160,1067.5332578373523
190,165,2118.4246597831343
190,170,3028.633806006007
190,175,2545.974978102533
190,180,1400.0450392493003
190,185,677.9651219912308
190,190,366.9192380913854
190,195,241.07514439038277
190,200,185.88376057158848
190,205,158.37302969002744
190,210,142.9906321947657
190,215,133.73423985907243
190,220,128.00064438492058
190,225,124.4818711994238
190,230,122.41935425554522
190,235,121.32843427126863
190,240,120.88388079361559
190,245,120.86068613691424
190,250,121.0996061681178
190,255,121.48760286269999
190,260,121.94765208967218
190,265,122.43456064031801
190,270,122.93536910070088
190,275,123.4745901248559
190,280,124.12619114684794
190,285,125.0359502793639
190,290,126.4593823514988
190,295,128.82334172153816
190,300,132.83296704353387
190,305,139.69245648728403
190,310,151.6270323326751
190,315,173.19247995416595
190,320,214.71959419997154
190,325,301.80705167265154
190,330,501.78720655094213
190,335,990.4565334820874
190,340,2148.4162358523176
190,345,4281.58286830986
190,350,6068.965959898989
190,355,5137.103810205634
195,0,1297.0080561359136
195,5,665.7616590401375
195,10,391.3583436817466
195,15,267.40485785193107
195,20,205.70550920523985
195,25,171.8849806855088
195,30,152.0327492462541
195,35,139.95123282405606
195,40,132.54015513126166
195,45,128.06589125060532
195,50,125.46620477549008
195,55,124.05209255323143
195,60,123.36765028062041
195,65,123.11234759376092
195,70,123.09119170137305
195,75,123.18178109079315
195,80,123.31353995696631
195,85,123.45574831266906
195,90,123.61185918385065
195,95,123.81881594450716
195,100,124.151656580631
195,105,124.73560015910209
195,110,125.76974681715632
195,115,127.56828836211913
195,120,130.63254819520245
195,125,135.80509872869163
195,130,144.67213530949363
195,135,160.66546362961785
195,140,192.10125574797885
195,145,260.53186677469114
195,150,421.57329099732584
195,155,796.2983034298394
195,160,1500.0011292309941
195,165,2175.0060630441944
195,170,1991.979669793783
195,175,1216.5549916730104
195,180,636.4706112818837
195,185,359.2121635932486
195,190,240.20327877310055
195,195,186.25394322314187
195,200,158.7959568233807
195,205,143.1937719740616
195,210,133.6687718252976
195,215,127.6849568392926
195,220,123.95802084106523
195,225,121.7380866103224
195,230,120.54267657335537
195,235,120.0450840932143
195,240,120.01622752262284
195,245,120.29071751619657
195,250,120.74759995690783
195,255,121.30016171019881
195,260,121.89137238858339
195,265,122.49348497054405
195,270,123.11187305212857
195,275,123.7946725707002
195,280,124.6514385160198
195,285,125.88562716451149
195,290,127.84794518134605
195,295,131.1271580043929
195,300,136.73089001923262
195,305,146.50389540765704
195,310,164.1618680832103
195,315,197.94864855785613
195,320,267.7194197204821
195,325,423.8751597736539
195,330,792.8223265714306
195,335,1639.5739314069237
195,340,3195.526949830863
195,345,4662.8704260788345
195,350,4275.18061854674
195,355,2588.6446100136423
200,0,643.8292536752808
200,5,389.9128443719101
200,10,270.43113749340216
200,15,209.2311149480592
200,20,174.84803745940567
200,25,154.20632110413501
200,30,141.38575002561407
200,35,133.37284794926006
200,40,128.44837816145588
200,45,125.53810660257267
200,50,123.93244827871965
200,55,123.15298738600166
200,60,122.87753202113755
200,65,122.8914165822883
200,70,123.05455582114041
200,75,123.27993688586449
200,80,123.52060858566067
200,85,123.7628823461826
200,90,124.0243512891096
200,95,124.3566184600054
200,100,124.85434088171131
200,105,125.67412221459622
200,110,127.06833295676275
200,115,129.44270615688305
200,120,133.46977886885486
200,125,140.36970897849
200,130,152.6588922338101
200,135,176.12189423705559
200,140,224.85681593647746
200,145,332.6778357795284
200,150,567.5241584582326
200,155,990.969868325739
200,160,1428.6945401054068
200,165,1417.351802410229
200,170,976.0655522019495
200,175,565.812309273306
200,180,340.4139908040123
200,185,234.99807677369915
200,190,184.7288489391015
200,195,158.31986126951153
200,200,142.9636568785279
200,205,133.40740493077155
200,210,127.29797340061802
200,215,123.42551305934761
200,220,121.0738778444548
200,225,119.77676991472431
200,230,119.21489045385044
200,235,119.16124248158269
200,240,119.44874756619618
200,245,119.95185891658815
200,250,120.57676087181392
200,255,121.2567087360242
200,260,121.9510162959528
200,265,122.64764634072134
200,270,123.37064050097281
200,275,124.19509909605843
200,280,125.27398730204443
200,285,126.88277965363659
200,290,129.49398511005936
200,295,133.9186834050953
200,300,141.6228159212713
200,305,155.4916029960574
200,310,181.73545353297192
200,315,234.75417655673934
200,320,349.4278579162432
200,325,608.6027169646981
200,330,1177.201551716232
200,335,2203.3175413303647
200,340,3265.1261309134848
200,345,3243.0051000742274
200,350,2180.0246107061107
200,355,1188.8681383143078
205,0,379.2438802487024
205,5,269.35849950775156
205,10,210.89943389760828
205,15,177.02805815821543
205,20,156.12312711957233
205,25,142.81112375499868
205,30,134.2996556476894
205,35,128.95351607663358
205,40,125.72286164192788
205,45,123.8971623433568
205,50,122.98667564287182
205,55,122.65412501076963
205,60,122.66907331684227
205,65,122.87614413828275
205,70,123.17347257346506
205,75,123.49901577386478
205,80,123.82282088587279
205,85,124.14389151007046
205,90,124.4912141829428
205,95,124.9299210933254
205,100,125.57537080079862
205,105,126.61948550623819
205,110,128.37529827619053
205,115,131.3569462343239
205,120,136.46049870649497
205,125,145.42771440460973
205,130,162.0105522716495
205,135,194.71617023769608
205,140,262.31173180804103
205,145,399.1992669623093
205,150,634.3478464240421
205,155,891.159170766551
205,160,943.4957569442187
205,165,733.9601976576832
205,170,479.0738999527974
205,175,312.84230196559577
205,180,225.8525415828981
205,185,181.38153220330997
205,190,156.9702786921585
205,195,142.32783361622575
205,200,132.98624586633736
205,205,126.88248622079708
205,210,122.93151547894071
205,215,120.4767429912492
205,220,119.08240233915288
205,225,118.44546070725033
205,230,118.34711322978924
205,235,118.62313033877167
205,240,119.14689730410417
205,245,119.8203640482911
205,250,120.5695501724935
205,255,121.34312938369563
205,260,122.11397378949938
205,265,122.88460030486193
205,270,123.6986978614658
205,275,124.66236906727636
205,280,125.98015327532735
205,285,128.01424080765167
205,290,131.39064599498744
205,295,137.22424882053247
205,300,147.64582795963202
205,305,167.06895022506495
205,310,205.25733828880323
205,315,284.5591615271437
205,320,454.69466964906564
205,325,808.4040579760303
205,330,1428.7493876328383
205,335,2118.2811254542576
205,340,2262.9952688602566
205,345,1703.5835571777748
205,350,1030.6960617509324
205,355,599.8577567450454
210,0,263.72803892552383
210,5,210.2976010825331
210,10,178.14324593591783
210,15,157.62330360591594
210,20,144.15620120841072
210,25,135.30630586702856
210,30,129.60090351090665
210,35,126.05910643782558
210,40,123.99453630877193
210,45,122.92060781124823
210,50,122.4936144957845
210,55,122.4726565171218
210,60,122.69047235746172
210,65,123.03273665721903
210,70,123.4241882580475
210,75,123.82023141818223
210,80,124.20286268990043
210,85,124.58028864708491
210,90,124.99062564418176
210,95,125.51161388971497
210,100,126.27987227731452
210,105,127.52409370234281
210,110,129.62023203265682
210,115,133.20034691782726
210,120,139.41327581105813
210,125,150.55004034765122
210,130,171.40018844691048
210,135,211.6268454263478
210,140,287.33478629436917
210,145,411.05203985494154
210,150,551.6900773981057
210,155,609.5653096547505
210,160,529.352686829687
210,165,390.5525011853373
210,170,279.92304401819484
210,175,213.497105117209
210,180,176.3635787408603
210,185,154.77454290131897
210,190,141.29456989967977
210,195,132.41957761471724
210,200,126.46238837154252
210,205,122.50799312043895
210,210,119.98472489981891
210,215,118.50202055173335
210,220,117.78210500008902
210,225,117.6204841434739
210,230,117.86038217779875
210,235,118.37780835344756
210,240,119.0735928099532
210,245,119.86931536265942
210,250,120.70571221148352
210,255,121.54341031159515
210,260,122.36669703785289
210,265,123.19199146749716
210,270,124.08394642832155
210,275,125.18338602283349
210,280,126.75297414119079
210,285,129.25426741639214
210,290,133.49885522947298
210,295,140.98631472444944
210,300,154.68425067068563
210,305,180.8085462168738
210,310,232.70201350761639
210,315,337.96959645459884
210,320,544.5126723830102
210,325,894.515577965811
210,330,1304.914988343393
210,335,1478.2794942994008
210,340,1244.1017571802224
210,345,845.2534024644749
210,350,537.3691234002233
210,355,359.3528039829333
215,0,207.1021251053882
215,5,177.8898290986533
215,10,158.4904305928812
215,15,145.29253474390163
215,20,136.3317004942225
215,25,130.3750059366703
215,30,126.56017798501517
215,35,124.25526344321135
215,40,122.99499000631934
215,45,122.4402821138558
215,50,122.34670406233724
215,55,122.53965833084642
215,60,122.89563118580021
215,65,123.32878613023101
215,70,123.78224825970747
215,75,124.22333888656348
215,80,124.64211922948488
215,85,125.05318853624337
215,90,125.50183529945679
215,95,126.07712175666589
215,100,126.93541236495733
215,105,128.33821472940883
215,110,130.71585533191433
215,115,134.8008421191986
215,120,141.93148259729244
215,125,154.66497633786386
215,130,177.7075233909008
215,135,218.20668331595806
215,140,281.3360686866127
215,145,355.18214829295243
215,150,398.8431731224797
215,155,377.6158480711491
215,160,311.77896672852563
215,165,245.63976423631436
215,170,199.02005762547685
215,175,169.95153740366203
215,180,151.78720423023816
215,185,139.86177243897123
215,190,131.69952887437654
215,195,126.03829121378884
215,200,122.16604453362864
215,205,119.61807959291255
215,210,118.06320892865372
215,215,117.25793749049782
215,220,117.01821349842774
215,225,117.19934458382883
215,230,117.68375341711655
215,235,118.3744348678909
215,240,119.19155813319502
215,245,120.07092783498499
215,250,120.96416421325578
215,255,121.84114843109663
215,260,122.69595583113224
215,265,123.55849772047584
215,270,124.51525017087273
215,275,125.74342531871014
215,280,127.56587036911651
215,285,130.54839871756187
215,290,135.70174390542607
215,295,144.926815466899
215,300,161.97165703021872
215,305,194.34463302404944
215,310,256.44154417112946
215,315,371.46407902646587
215,320,559.4505193867496
215,325,788.5177545080942
215,330,928.2777359650474
215,335,862.5978431136655
215,340,659.5439451473619
215,345,463.1504432414232
215,350,331.3880104172947
215,355,253.45258924895907
220,0,176.0299762297015
220,5,158.4937969546668
220,10,146.0490880675681
220,15,137.26893933440456
220,20,131.22058827339552
220,25,127.2078104264018
220,30,124.68598522202473
220,35,123.23240489061173
220,40,122.52605626155581
220,45,122.32755006043708
220,50,122.46065903084894
220,55,122.7968159456253
220,60,123.24298598227676
220,65,123.73307826349085
220,70,124.22274931775425
220,75,124.68717471416215
220,80,125.1215031931951
220,85,125.54440827922156
220,90,126.00632848946334
220,95,126.60507626575549
220,100,127.51139787625453
220,105,129.00730941066
220,110,131.550606502185
220,115,135.90631678955467
220,120,143.3980706421201
220,125,156.24170477375088
220,130,177.51938520167016
220,135,209.33928391238658
220,140,247.31146938237768
220,145,275.4073553542873
220,150,275.6504846372387
220,155,249.04131479686703
220,160,213.67800271147033
220,165,183.77468824132444
220,170,162.58021531042553
220,175,148.1266879904402
220,180,138.04055046060367
220,185,130.80765551653408
220,190,125.59141356551216
220,195,121.8957225005363
220,200,119.37718103721244
220,205,117.77573839043222
220,210,116.89057329422288
220,215,116.5639956880724
220,220,116.6679079587713
220,225,117.09489475791565
220,230,117.75343491712877
220,235,118.56541316609545
220,240,119.46486236005228
220,245,120.39784470412553
220,250,121.32393140727388
220,255,122.220167062352
220,260,123.0890966005844
220,265,123.97341462435044
220,270,124.98061566706946
220,275,126.32176523838055
220,280,128.3735268704719
220,285,131.7923872504997
220,290,137.75053836668403
220,295,148.41546927504328
220,300,167.83040982314688
220,305,203.17966724372926
220,310,265.2478481783521
220,315,363.2194302042163
220,320,485.8270374645407
220,325,580.0583528009723
220,330,582.3831648905618
220,335,496.4834526547746
220,340,386.154023636249
220,345,297.8363222316662
220,350,239.03410312463907
220,355,201.22819152779027
225,0,157.452306022267
225,5,146.24565225100827
225,10,137.97894002114919
225,15,132.045723648093
225,20,127.95021265778199
225,25,125.26537963096261
225,30,123.6333526028662
225,35,122.76627044225634
225,40,122.43975596689405
225,45,122.48264896314505
225,50,122.76616775642611
225,55,123.1940326859426
225,60,123.69456682829451
225,65,124.21535171676614
225,70,124.72045442536191
225,75,125.1899658881472
225,80,125.62183370576993
225,85,126.0367275719895
225,90,126.4876745317569
225,95,127.0765648056189
225,100,127.9783744039438
225,105,129.4739729540573
225,110,132.00144636418864
225,115,136.24496557138522
225,120,143.23990560816617
225,125,154.30954241068213
225,130,170.3256567017012
225,135,189.7132118445884
225,140,206.34782741550825
225,145,211.86230877963095
225,150,203.3949020771026
225,155,186.61179220767764
225,160,169.1469349515702
225,165,154.82246991355356
225,170,143.99981186576923
225,175,135.88213261026783
225,180,129.73405578905235
225,185,125.0945030539911
225,190,121.67120278043956
225,195,119.24428698209385
225,200,117.63144746376747
225,205,116.68098508536033
225,210,116.26670648493176
225,215,116.28119683348362
225,220,116.63068132258682
225,225,117.23227577606526
225,230,118.01261520063476
225,235,118.90708372458384
225,240,119.85963246741073
225,245,120.82362133093505
225,250,121.76435805128489
225,255,122.66440218187684
225,260,123.53342313029421
225,265,124.42518802725198
225,270,125.4645242701622
225,275,126.88771645541907
225,280,129.10644857589898
225,285,132.82491687384208
225,290,139.26399509717126
225,295,150.5439604787211
225,300,170.16635187263356
225,305,203.05697300275563
225,310,253.39615626802828
225,315,317.54936285546887
225,320,375.0962140375637
225,325,395.6443493329944
225,330,368.5588224886219
225,335,315.0707630652174
225,340,262.1955693079888
225,345,221.6367252448774
225,350,192.94789742444897
225,355,172.49053718235297
230,0,145.73964509814328
230,5,138.316741021198
230,10,132.73389461957498
230,15,128.70594162153137
230,20,125.94373526147953
230,25,124.17376766054488
230,30,123.15642070122448
230,35,122.69295533721572
230,40,122.62456563505867
230,45,122.82747117377183
230,50,123.20635652129549
230,55,123.68786693449488
230,60,124.21546904255257
230,65,124.74630034508115
230,70,125.25003104149789
230,75,125.70958870706531
230,80,126.12391272065294
230,85,126.51359328436297
230,90,126.93086856121992
230,95,127.47492889485416
230,100,128.31117894534188
230,105,129.6922996966326
230,110,131.98287444901214
230,115,135.68060040134762
230,120,141.36844064508801
230,125,149.42309917178912
230,130,159.2931379740654
230,135,168.6622881217768
230,140,173.86907576338984
230,145,172.48746756122895
230,150,165.54250902463093
230,155,156.2659907164139
230,160,147.3032061779552
230,165,139.69478843274388
230,170,133.49438707436525
230,175,128.49658827513525
230,180,124.52658700838491
230,185,121.46018266237144
230,190,119.1888576960145
230,195,117.60689264494955
230,200,116.61448761447231
230,205,116.1203833368055
230,210,116.04102564570442
230,215,116.29916705756874
230,220,116.82328694514601
230,225,117.54748019518979
230,230,118.41134416332423
230,235,119.35993653178213
230,240,120.34425282662089
230,245,121.32279573690577
230,250,122.26496451115393
230,255,123.15741828139885
230,260,124.01521856912956
230,265,124.89995071823556
230,270,125.94662358200159
230,275,127.40151390422066
230,280,129.6794474321963
230,285,133.46132933349458
230,290,139.85060089527616
230,295,150.54843473502387
230,300,167.81683936528037
230,305,193.59487161909612
230,310,226.8763869285207
230,315,260.09876907287213
230,320,279.92912534062765
230,325,277.1736634111802
230,330,255.88418689369402
230,335,228.14092112595736
230,340,202.92933142359988
230,345,182.91521532752876
230,350,167.4341320967381
230,355,155.3020649543833
235,0,138.16647776877213
235,5,133.16506428756296
235,10,129.3746405668742
235,15,126.64714986244634
235,20,124.80536789599638
235,25,123.67039115167267
235,30,123.07914430375936
235,35,122.89239986545283
235,40,122.99649593720393
235,45,123.30107140065117
235,50,123.73479746875529
235,55,124.24094261852568
235,60,124.77403377950344
235,65,125.29812478200898
235,70,125.78668627688542
235,75,126.22405478986322
235,80,126.60868348622851
235,85,126.95893763327278
235,90,127.32231319228404
235,95,127.7876533005592
235,100,128.49696556311335
235,105,129.65166764592186
235,110,131.5077955874858
235,115,134.34164760581606
235,120,138.33184320446486
235,125,143.29521158913542
235,130,148.3580111564806
235,135,151.97216794061708
235,140,152.70388572715365
235,145,150.30023173132201
235,150,145.79843127605503
235,155,140.5765315986551
235,160,135.53859618360923
235,165,131.03783899380673
235,170,127.15192572629151
235,175,123.88675670760287
235,180,121.23529604274705
235,185,119.17557550090757
235,190,117.66849386553038
235,195,116.66377384194766
235,200,116.10578611329657
235,205,115.93649385612122
235,210,116.09708852698823
235,215,116.52942143833802
235,220,117.17717368638957
235,225,117.98650979071309
235,230,118.90634194982493
235,235,119.88866250888604
235,240,120.88948686855979
235,245,121.87095902083394
235,250,122.80534108268816
235,255,123.68202402047476
235,260,124.51915043879167
235,265,125.38132045246651
235,270,126.40376631018526
235,275,127.82314527171428
235,280,130.0189969421067
235,285,133.5721337502485
235,290,139.32332102863046
235,295,148.33925644915013
235,300,161.5571661004905
235,305,178.8078693769035
235,310,197.38973037107135
235,315,211.78161315070054
235,320,216.56821482083427
235,325,210.82788740453086
235,330,198.56362383322138
235,335,184.71823376433537
235,340,172.06604914152604
235,345,161.26687277556957
235,350,152.14234465111454
235,355,144.4737856885632
240,0,133.24257313102896
240,5,129.85438849995535
240,10,127.28717298866749
240,15,125.45989014678631
240,20,124.26107957552111
240,25,123.57102590105475
240,30,123.27636755336492
240,35,123.27804089926218
240,40,123.49388251362602
240,45,123.85746594035952
240,50,124.31508033390999
240,55,124.82255817248445
240,60,125.34301362709381
240,65,125.84590717369849
240,70,126.30748092903576
240,75,126.71255990552399
240,80,127.05792080393053
240,85,127.357678282371
240,90,127.65084628563508
240,95,128.0095092008841
240,100,128.54301649880628
240,105,129.39171005399248
240,110,130.70305619401879
240,115,132.57744675584448
240,120,134.96674110409947
240,125,137.54509408450315
240,130,139.6715357036301
240,135,140.6115974836906
240,140,139.96585207529586
240,145,137.91536929166617
240,150,135.02070687954063
240,155,131.83362793755276
240,160,128.7001671277886
240,165,125.79275010360406
240,170,123.20181347191615
